row,col,elevation_m,slope_deg,roughness,illumination_hours,cpr,dop,surface_power,volume_power,double_bounce_power,dominant_mechanism,is_psr,cpr_only_ice_flag,triple_evidence_ice_flag,_true_ice_patch,ice_likelihood_pct,ice_ci_low_pct,ice_ci_high_pct
0,54,11.435552814848645,3.456740452176997,0.4701814586398952,0.19175830237084046,0.8472241749022367,0.7158689548141367,0.7461800479823084,0.2438199520176916,0.01,surface,True,False,False,0.0,0.0,0.0,0.0
0,55,11.23334658210799,0.6731950937029941,0.5120365162654763,0.0,0.888059325585855,0.6980317039547103,0.7170752473388664,0.19777428123253277,0.08515047142860088,surface,True,False,False,0.0,0.0,0.0,0.0
0,56,11.66982929852798,4.310595242591862,0.48607061867796464,0.0,0.8504266362820524,0.7135940427002392,0.6484781309207512,0.16218105404368044,0.18934081503556827,surface,True,False,False,0.0,0.0,0.0,0.0
0,57,13.793929573481275,2.739621072796546,0.42785272598450763,0.2688304243270029,0.9173743324267977,0.653302635550169,0.58639989021977,0.18988196782066277,0.22371814195956718,surface,True,False,False,0.0,0.0,0.0,0.0
0,58,10.961002661168108,9.410635558291702,0.41793664780000755,0.06494643070666772,0.7155943378879032,0.7633876671368854,0.804045751792327,0.1303310350055455,0.06562321320212755,surface,True,False,False,0.0,0.0,0.0,0.0
0,59,13.161934025509776,7.705963735782888,0.4475122926202583,0.0,0.7178676399349216,0.7498778957096982,0.8236294636028796,0.10568167635190182,0.07068886004521852,surface,True,False,False,0.0,0.0,0.0,0.0
0,60,9.980556274061033,8.795442857655187,0.4119949279460376,0.0,0.6874781870718899,0.7928154751293605,0.8113354408463236,0.061469864373062816,0.12719469478061368,surface,True,False,False,0.0,0.0,0.0,0.0
0,61,11.59813796401707,4.853535808597323,0.3973903899336826,0.0,0.7177682451848921,0.709646573074067,0.7565356773260582,0.15332227045598537,0.09014205221795644,surface,True,False,False,0.0,0.0,0.0,0.0
0,62,12.195303678126006,7.71772111859543,0.34359737653509786,0.0,0.8089171761686782,0.7195151265135715,0.7669228968377124,0.14167382305000698,0.0914032801122806,surface,True,False,False,0.0,0.0,0.0,0.0
0,63,12.703466797631133,2.200412080319581,0.3725368621085644,0.0,0.8978956601897237,0.7479153380075817,0.6974834727357508,0.17077157124372624,0.131744956020523,surface,True,False,False,0.0,0.0,0.0,0.0
0,64,12.853471895751426,5.315110937011134,0.5492703180555761,0.0,0.8669581675074869,0.7321211862449167,0.6137011921900256,0.15052290801779808,0.23577589979217628,surface,True,False,False,0.0,0.0,0.0,0.0
0,65,12.95201668223991,3.2919037352512834,0.4171749875185111,0.0,0.859852255046121,0.7830568631138392,0.6658159216335465,0.16895541044968085,0.1652286679167726,surface,True,False,False,0.0,0.0,0.0,0.0
0,66,11.581529913301875,3.0120260246811963,0.5451730149910572,0.0,0.9195165139171405,0.665741558880895,0.6241003365973445,0.18244333601981752,0.19345632738283797,surface,True,False,False,0.0,0.0,0.0,0.0
0,67,11.445177848802519,2.495170710978189,0.47015773005777894,0.0,0.65008572589173,0.8286222065917658,0.8984072441473372,0.09159275585266276,0.01,surface,True,False,False,0.0,0.0,0.0,0.0
0,68,13.029571057508585,3.446936194167244,0.4475120989181947,0.0,0.8626417136356734,0.689009238996523,0.6615049377239474,0.18475598840093257,0.1537390738751201,surface,True,False,False,0.0,0.0,0.0,0.0
0,69,11.770434810142062,5.309517979677269,0.37496974415893825,0.0,0.7203905072296823,0.7447890181000577,0.8137566402385412,0.1337367898656997,0.05250656989575906,surface,True,False,False,0.0,0.0,0.0,0.0
0,70,10.469176411994495,4.871355430006883,0.4502334447788024,0.0,0.829782895892189,0.739053319574582,0.6454744220999288,0.17070315416236218,0.18382242373770905,surface,True,False,False,0.0,0.0,0.0,0.0
0,71,10.640055343195824,0.9474130091607214,0.5446091883484114,0.0,0.8951703578862181,0.7452000142798698,0.6412446003809762,0.19088907299311433,0.16786632662590947,surface,True,False,False,0.0,0.0,0.0,0.0
0,72,10.896657256798067,3.9784062930810764,0.5278818372008369,0.0,0.8705302311233543,0.746570333926352,0.6786454890615584,0.19116376964083873,0.1301907412976029,surface,True,False,False,0.0,0.0,0.0,0.0
0,73,12.596592892864518,2.8327113023383665,0.4637119326348789,0.0,0.8076658265382607,0.7727922899538572,0.78197855311232,0.15516611265310193,0.06285533423457809,surface,True,False,False,0.0,0.0,0.0,0.0
0,74,12.170910883284678,0.0,0.3925665817047492,0.0,0.7719589657440763,0.7211407265497304,0.7670518775696569,0.15713903306695248,0.07580908936339076,surface,True,False,False,0.0,0.0,0.0,0.0
0,75,12.828582424881322,2.9529758077920447,0.40214173273754233,0.0,0.7461584177428364,0.7805724328149064,0.7344688645072026,0.18567648928095168,0.07985464621184564,surface,True,False,False,0.0,0.0,0.0,0.0
0,76,11.487296824396159,2.074876605306088,0.4073704078303769,0.0,0.7941072030633175,0.8044573261331747,0.7719303680374685,0.08995295358353333,0.1381166783789982,surface,True,False,False,0.0,0.0,0.0,0.0
0,77,12.190247629292058,1.2526226336224071,0.513907746368135,0.0,0.7145299928301906,0.645666853216602,0.7678687738755141,0.11193683780211974,0.12019438832236617,surface,True,False,False,0.0,0.0,0.0,0.0
0,78,12.750708472760804,3.3992557828429772,0.5315860218054379,0.0,0.776273674129387,0.7455766124290244,0.6901686524038444,0.13882973087912323,0.1710016167170324,surface,True,False,False,0.0,0.0,0.0,0.0
0,79,11.628784152335713,4.147254834858323,0.45979464174837925,0.0,0.7471108873903848,0.760619961955631,0.7227707684035805,0.09668823689463553,0.18054099470178403,surface,True,False,False,0.0,0.0,0.0,0.0
1,0,12.548130285068893,4.197857242648738,0.4348459782238423,0.0,0.6533907117987838,0.7315063641041982,0.8031365526622549,0.13913132943845685,0.05773211789928828,surface,True,False,False,0.0,0.0,0.0,0.0
1,1,11.205688870720019,0.8473999538371885,0.5274355248330491,0.0,0.7702034021275217,0.7711418689589338,0.7392941321911312,0.13694604211459002,0.12375982569427879,surface,True,False,False,0.0,0.0,0.0,0.0
1,2,11.564335384121915,2.074159227341009,0.4010713229567522,0.0,0.829848384678951,0.7455575361549375,0.7233639274545567,0.1534842634624469,0.12315180908299643,surface,True,False,False,0.0,0.0,0.0,0.0
1,3,11.541914527202005,5.069906208782179,0.45259116638001823,0.0,0.752727248799286,0.7105529592011518,0.7570265190336233,0.14772466283572097,0.09524881813065579,surface,True,False,False,0.0,0.0,0.0,0.0
1,4,10.564992425293152,5.671309475253763,0.47314829997730645,0.0,0.9245685228037269,0.7639405409278721,0.6601378271260192,0.19277394117629743,0.14708823169768334,surface,True,False,False,0.0,0.0,0.0,0.0
1,5,12.584366976942698,0.8642195621913894,0.40685996964118,0.0,0.8849790123100643,0.6673058110471838,0.7025311427227354,0.17292018777972445,0.12454866949754013,surface,True,False,False,0.0,0.0,0.0,0.0
1,6,11.436717191756731,1.5355193191035377,0.4182042889304346,0.0,0.8026659350562126,0.6839252360361122,0.7815691420183832,0.14715874898249348,0.07127210899912331,surface,True,False,False,0.0,0.0,0.0,0.0
1,7,12.014992942473224,2.000605334429462,0.4143131210406198,0.0,0.6639698824815726,0.7024550968831874,0.7704363517233304,0.13666950579261866,0.09289414248405105,surface,True,False,False,0.0,0.0,0.0,0.0
1,8,12.57689599068709,0.01581415359412175,0.5208363427994043,0.0,0.8382433636762046,0.7550983443970718,0.7693633782485539,0.14809767560358075,0.08253894614786525,surface,True,False,False,0.0,0.0,0.0,0.0
1,9,12.535837411235933,0.6623969054404859,0.5457183638528543,0.0,0.7431829587368478,0.7514915276951374,0.7875703004586914,0.1488055582836543,0.06362414125765434,surface,True,False,False,0.0,0.0,0.0,0.0
1,10,12.798462130767344,3.806830744533896,0.455739626511828,0.0,0.9719728798315138,0.6278437345405242,0.6535158420611884,0.25075025163540743,0.09573390630340411,surface,True,False,False,0.0,0.0,0.0,0.0
1,11,11.881817418588692,1.5357042548154185,0.43658907064786057,0.0,0.6435153367956753,0.7558184485713668,0.8731473142143756,0.09169891148995234,0.03515377429567203,surface,True,False,False,0.0,0.0,0.0,0.0
1,12,11.492042025547015,0.0,0.42000794625033516,0.0,0.7476546657590217,0.7635245825970124,0.7633568693868144,0.11294899827606711,0.12369413233711853,surface,True,False,False,0.0,0.0,0.0,0.0
1,13,11.904338146912322,4.538001341412075,0.4500873156725164,0.0,0.7829065396894298,0.725347897398918,0.7227111185176769,0.10708296261220022,0.17020591887012293,surface,True,False,False,0.0,0.0,0.0,0.0
1,14,9.975198679250365,3.9236352995656074,0.42248891242816045,0.38452480442569903,0.7468706844780346,0.7597677568956142,0.7367055719686604,0.16077086735307722,0.10252356067826246,surface,True,False,False,0.0,0.0,0.0,0.0
1,15,10.263465033092295,0.0,0.44514848788223893,0.8252665814620159,0.7398412688567025,0.7916608878513081,0.6934916763115191,0.1591869338652881,0.14732138982319282,surface,False,False,False,0.0,0.0,0.0,0.0
1,16,10.412760465174717,2.17762415771044,0.4706616411501961,0.0,0.6399515980138688,0.7459914720211688,0.7651563941641562,0.12707712826024053,0.10776647757560331,surface,True,False,False,0.0,0.0,0.0,0.0
1,17,10.803303806878223,4.394037298868073,0.42973435286048156,0.0,0.9338515547948046,0.7228864465473948,0.7652605362192844,0.1858447066848377,0.04889475709587794,surface,True,False,False,0.0,0.0,0.0,0.0
1,18,12.479729072068125,2.1718245113822063,0.44052059686929507,0.0,0.7780639398766663,0.7291546198637208,0.6348604683018151,0.16478627457785,0.20035325712033494,surface,True,False,False,0.0,0.0,0.0,0.0
1,19,10.913425133567927,3.685880737507625,0.4407272757463847,0.0,0.680034745395963,0.7624618757794156,0.8024759874131238,0.18752401258687618,0.01,surface,True,False,False,0.0,0.0,0.0,0.0
1,20,11.546204935152732,5.816151087833976,0.434121828263693,0.16224728445735392,0.861886691936007,0.7774394530205251,0.70134645576158,0.19813817411643667,0.10051537012198344,surface,True,False,False,0.0,0.0,0.0,0.0
1,21,13.559073957343278,2.99653766902321,0.4279276061491894,0.9777629033192023,0.5900643654133837,0.7855346391117957,0.8736694424378748,0.06475820456237512,0.061572352999750085,surface,False,False,False,0.0,0.0,0.0,0.0
1,22,11.572483234726288,5.766529808094097,0.4881098301468403,0.0,0.7810922362682708,0.7166340072967099,0.6434906799736428,0.17742466696085052,0.17908465306550653,surface,True,False,False,0.0,0.0,0.0,0.0
1,23,12.885018682160505,3.1403833134989805,0.3614631985511778,0.0,0.5865379400692259,0.8089401653064974,0.790804000995852,0.09839758110412367,0.11079841790002432,surface,True,False,False,0.0,0.0,0.0,0.0
1,24,10.879658783988148,2.3523062300952033,0.5287139929500632,1.5258516137698606,0.8886630560059152,0.7422270292961191,0.6122496564776236,0.15997650498538524,0.22777383853699118,surface,False,False,False,0.0,0.0,0.0,0.0
1,25,11.753474930558845,4.215442433383316,0.4567764731601498,0.0,0.7244598683035163,0.7016290783720024,0.751115504174866,0.1470841597949041,0.10180033603022984,surface,True,False,False,0.0,0.0,0.0,0.0
1,26,10.859973534107302,0.08319288801802738,0.4805008787993257,0.0,0.7861126852551383,0.6644567152817544,0.7892506291203593,0.14879144994487817,0.061957920934762406,surface,True,False,False,0.0,0.0,0.0,0.0
1,27,11.593160308919325,4.216283608540979,0.4862538891574437,0.0,0.6676226571064313,0.7481616584202294,0.8836983027408974,0.10181514665271055,0.014486550606392062,surface,True,False,False,0.0,0.0,0.0,0.0
1,28,13.008369764948874,3.227702057968081,0.4145970419984714,0.891010434838404,0.865583359074076,0.7181150755642658,0.6534482682853044,0.19121946145547064,0.15533227025922497,surface,False,False,False,0.0,0.0,0.0,0.0
1,29,9.927215492169182,2.607097835151833,0.40428207219103784,1.0869261114543676,0.673418147860193,0.7588675233301377,0.8433563146226022,0.09838020090556633,0.058263484471831536,surface,False,False,False,0.0,0.0,0.0,0.0
1,30,12.521308372255028,2.7971665248718924,0.3983865357673086,0.1099985024645917,0.785590173267564,0.671209699024727,0.7409690859323046,0.1800213444549039,0.07900956961279165,surface,True,False,False,0.0,0.0,0.0,0.0
1,31,12.285282722798733,1.1229622476312366,0.4376465985085705,0.027210858434381972,0.712169844696376,0.7556614932775805,0.7458702635987513,0.09272438445315118,0.16140535194809752,surface,True,False,False,0.0,0.0,0.0,0.0
1,32,11.287020053163847,3.313710163767688,0.4849602345775514,0.0,0.7734448506783157,0.8096833710382271,0.6980459660903633,0.14928575801970453,0.15266827588993218,surface,True,False,False,0.0,0.0,0.0,0.0
1,33,10.264730574733855,3.9304881267386076,0.42081189873895875,1.4983574186810225,0.7848303537224603,0.6366437918454939,0.7083060794654059,0.22217565086288643,0.06951826967170754,surface,False,False,False,0.0,0.0,0.0,0.0
1,34,12.086555409256643,1.4232792831248442,0.4803965820089152,0.0,0.9448555328042474,0.6524778993517579,0.6782351987457934,0.2444652219322436,0.077299579321963,surface,True,False,False,0.0,0.0,0.0,0.0
1,35,11.364608749123438,2.029550655092792,0.33160393905694,0.0,0.6318978804472145,0.7638340715886847,0.9025521753574195,0.0852512456812287,0.012196578961351859,surface,True,False,False,0.0,0.0,0.0,0.0
1,36,12.279211453625646,0.4624139474133262,0.4307216399012376,1.1306814890544983,0.5772594132309495,0.835302144402605,0.868181529447333,0.12181847055266701,0.01,surface,False,False,False,0.0,0.0,0.0,0.0
1,37,12.02622257462813,1.5902853444683869,0.5083568683805781,0.3745567892391096,0.7947611145479446,0.6926993196066522,0.7327215496676768,0.1290935477502413,0.13818490258208196,surface,True,False,False,0.0,0.0,0.0,0.0
1,38,13.922134669585098,1.89230585259734,0.4414514355483533,1.1935922745048388,0.8674416815722981,0.6368568121174699,0.6160957741969979,0.24020214334083742,0.14370208246216482,surface,False,False,False,0.0,0.0,0.0,0.0
1,39,11.71277324703237,4.932747629006586,0.40854281819169175,0.8008464547130115,0.7863789154168555,0.7405605725446522,0.7348725749892033,0.14726693471261815,0.11786049029817862,surface,False,False,False,0.0,0.0,0.0,0.0
1,40,10.771803008853762,2.0671906250580703,0.4171578388931202,0.40378706083573823,0.8198926198061942,0.7104454823254386,0.6976521991238885,0.1929865634489655,0.10936123742714596,surface,True,False,False,0.0,0.0,0.0,0.0
1,41,12.215130761947579,3.354036753819418,0.2985988718465894,0.5078790472177694,0.8447454904924153,0.7718408091563014,0.773320043740721,0.16198828536663284,0.06469167089264617,surface,False,False,False,0.0,0.0,0.0,0.0
1,42,12.263996020766118,3.4792833531750755,0.39940990147940403,0.0,0.7557676598982535,0.8126762817224227,0.724561865253055,0.10203149987999519,0.17340663486694982,surface,True,False,False,0.0,0.0,0.0,0.0
1,43,13.631025090288524,1.8805326806985487,0.5028620686256292,0.0279769842574652,0.6809916951286629,0.7636055396528753,0.9135931434680004,0.075607915877934,0.010798940654065628,surface,True,False,False,0.0,0.0,0.0,0.0
1,44,13.002133495097494,4.3064057126480995,0.42086986165518847,1.2431287363652812,0.7733229259522051,0.7669039245235975,0.7979483504728391,0.12547633001921193,0.07657531950794902,surface,False,False,False,0.0,0.0,0.0,0.0
1,45,12.428245270979412,2.2727279413540513,0.42677278189993867,0.0,0.8188373863640039,0.6595428685876762,0.6492900015098622,0.24267492887080355,0.10803506961933426,surface,True,False,False,0.0,0.0,0.0,0.0
1,46,13.755963469463474,4.881057489507457,0.33340939064817954,0.0,0.8007088834959051,0.7099364635949613,0.7397160890100289,0.16030453040197323,0.09997938058799788,surface,True,False,False,0.0,0.0,0.0,0.0
1,47,10.573484334812578,4.750997037275094,0.3684581103443718,0.0,0.7884095317106007,0.7449897521642845,0.7079274851762654,0.19217495838942938,0.09989755643430526,surface,True,False,False,0.0,0.0,0.0,0.0
1,48,11.232298160700303,3.9831213775681356,0.5095024589299876,0.19096890194829963,0.6402888282388152,0.7886992020302965,0.8326921658983368,0.09327029753227525,0.07403753656938795,surface,True,False,False,0.0,0.0,0.0,0.0
1,49,10.88810887031337,0.0,0.480864704033078,1.3975304142952643,0.7230337180025419,0.8095134885169576,0.7359635041457926,0.13699112337682348,0.1270453724773839,surface,False,False,False,0.0,0.0,0.0,0.0
1,50,11.53222823621308,1.035682624929306,0.3851280484280284,0.4948311386991059,0.8158344826044286,0.7316508999178607,0.7796158612387747,0.18115375694533017,0.039230381815895124,surface,True,False,False,0.0,0.0,0.0,0.0
